nameOrig,nameDest,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,origin_balance_change,destination_balance_change,amount_origin_ratio,amount_destination_ratio,ANOMALY_SCORE,STATUS
C1724840682,C1732984895,TRANSFER,3677059.89,19040.0,0.0,1413518.89,5090578.78,19040.0,3677059.8900000006,193.11275090593983,2.601349946338569,-0.0077633290777867625,Flagged for Review
C1382221843,C2073696467,TRANSFER,1863776.19,0.0,0.0,2334759.81,4054998.83,0.0,1720239.02,1863776.19,0.798272860336387,-0.007740570796302526,Flagged for Review
C485913404,C1292827974,CASH_IN,318470.12,20942385.5,21260855.62,5381900.47,5063430.35,-318470.12000000104,-318470.1200000001,0.01520696411557489,0.05917427544432544,-0.00769269170777287,Flagged for Review
C1777483165,C131558954,CASH_IN,388222.15,23949922.51,24338144.66,762639.34,374417.19,-388222.1499999985,-388222.14999999997,0.016209744880308387,0.5090501113539313,-0.007665252828521818,Flagged for Review
C1821332433,C801142660,CASH_OUT,294650.88,0.0,0.0,5411051.47,16408480.12,0.0,10997428.649999999,294650.88,0.0544535248241642,-0.007602853473976712,Flagged for Review
C903299430,C1092577223,TRANSFER,2232251.77,28870.16,0.0,7049445.43,9281697.2,28870.16,2232251.7699999996,77.3177028564145,0.3166563207715588,-0.007560949695183061,Flagged for Review
C1234314692,C1151271630,TRANSFER,3667634.9,61868.0,0.0,1007506.85,4675141.74,61868.0,3667634.89,59.28065590198646,3.640304043288596,-0.0075425107699802485,Flagged for Review
C1469391449,C1340872163,CASH_IN,128876.71,24115812.75,24244689.46,10279102.91,10150226.2,-128876.7100000009,-128876.7100000009,0.005344074694555974,0.012537737834775912,-0.007517364903860568,Flagged for Review
C621137907,C1694731927,TRANSFER,2100460.54,290908.0,0.0,5981084.78,7945527.29,290908.0,1964442.5099999998,7.220335362604801,0.3511838179990122,-0.007480447590952677,Flagged for Review
C1369009207,C606101727,TRANSFER,1858779.08,0.0,0.0,2175817.81,4034596.9,0.0,1858779.0899999999,1858779.08,0.8542894617222286,-0.0074748317025316036,Flagged for Review
C1397749651,C1800485311,TRANSFER,1848732.96,0.0,0.0,1901943.17,3750676.12,0.0,1848732.9500000002,1848732.96,0.972022727670287,-0.0074748317025316036,Flagged for Review
C1394514128,C60639292,CASH_IN,275528.35,7987865.5,8263393.85,28489911.13,28214382.78,-275528.3499999996,-275528.34999999776,0.03449335939703048,0.009671084584001488,-0.007468504655162689,Flagged for Review
C1664036018,C1426670823,TRANSFER,2547267.99,78762.21,0.0,5647938.25,8195206.24,78762.21,2547267.99,32.34083514371748,0.45100839036113927,-0.007448076059249464,Flagged for Review
C489243034,C1686970034,TRANSFER,1710755.07,0.0,0.0,6528184.43,8238939.5,0.0,1710755.0700000003,1710755.07,0.26205675196330935,-0.00741922930875738,Flagged for Review
C317526081,C422561912,TRANSFER,2309986.72,208840.82,0.0,5660292.98,7970279.71,208840.82,2309986.7299999995,11.06093942295657,0.4081036653152775,-0.007394713166813061,Flagged for Review
C209727302,C2042633527,TRANSFER,768293.04,0.0,0.0,22480375.92,22662421.42,0.0,182045.5,768293.04,0.034176163626352576,-0.007364092921545939,Flagged for Review
C1341921359,C1386732390,CASH_IN,383978.49,0.0,383978.49,17353183.21,16969204.72,-383978.49,-383978.4900000021,383978.49,0.022127264100540542,-0.0073327142459920225,Flagged for Review
C911775976,C1398767556,CASH_IN,424767.47,1864591.01,2289358.48,16614903.59,16190136.12,-424767.47,-424767.47000000067,0.22780719198727017,0.025565447439021373,-0.007288740627068302,Flagged for Review
C594652225,C1536978533,CASH_IN,611543.62,9412950.17,10024493.79,2156849.35,1545305.73,-611543.6199999992,-611543.6200000001,0.06496831960087604,0.28353548960872504,-0.007281009560107021,Flagged for Review
C1175233889,C2117154478,CASH_IN,634925.78,4634057.78,5268983.56,4348165.3,3713239.52,-634925.7799999993,-634925.7799999998,0.1370128887316358,0.14602150336338332,-0.00726918890561612,Flagged for Review
C1571203691,C519199706,TRANSFER,1821491.79,0.0,0.0,4155260.96,5976752.75,0.0,1821491.79,1821491.79,0.43835787190658854,-0.007252237441364717,Flagged for Review
C114910682,C1463146428,TRANSFER,1806544.18,0.0,0.0,4341028.0,6147572.18,0.0,1806544.1799999997,1806544.18,0.41615575016891154,-0.007252237441364717,Flagged for Review
C33129334,C374983422,TRANSFER,3349731.49,160149.0,0.0,919276.13,4269007.62,160149.0,3349731.49,20.916212862940995,3.6438755851567852,-0.00725078971591353,Flagged for Review
C1885993932,C1227047180,TRANSFER,3933951.16,29758.0,0.0,24050.61,3958001.77,29758.0,3933951.16,132.19366107732114,163.56290327341912,-0.00724749711162076,Flagged for Review
C1259110689,C1088650686,TRANSFER,3785920.57,41724.0,0.0,20255.99,3806176.56,41724.0,3785920.57,90.73506458957459,186.89452727182072,-0.00720468540132313,Flagged for Review
C1659425912,C529776352,TRANSFER,1884425.8,0.0,0.0,2166934.51,4051360.31,0.0,1884425.8000000003,1884425.8,0.8696270799494168,-0.007186187270754374,Flagged for Review
C1219048834,C465573320,TRANSFER,1879311.07,0.0,0.0,2127870.79,4007181.86,0.0,1879311.0699999998,1879311.07,0.8831881125695078,-0.007186187270754374,Flagged for Review
C1477655348,C1390843974,TRANSFER,3823058.4,101248.0,0.0,53584.67,3876643.07,101248.0,3823058.4,37.7589744096238,71.34479050089324,-0.0071726838058582265,Flagged for Review
C1996453815,C1192944138,TRANSFER,2595041.87,497292.0,0.0,114162.18,2709204.05,497292.0,2595041.8699999996,5.21833581007575,22.730987959515495,-0.007148444762771322,Flagged for Review
C1234698199,C1595580854,CASH_IN,316914.34,26537130.85,26854045.19,4029356.48,3712442.14,-316914.33999999985,-316914.33999999985,0.011942298127444394,0.07865133376053793,-0.007114595622466635,Flagged for Review
C676971665,C1115755271,TRANSFER,1749585.73,38252.0,0.0,0.0,1749585.73,38252.0,1749585.73,45.737216166052335,1749585.73,-0.007096917172625505,Flagged for Review
C2111252946,C1036816729,TRANSFER,2833319.95,296.0,0.0,10048.0,3299932.43,296.0,3289884.43,9539.797811447812,281.9504378545129,-0.007060661055595441,Flagged for Review
C372119065,C1573728650,TRANSFER,1773950.52,51407.0,0.0,0.0,1773950.52,51407.0,1773950.52,34.50728524743231,1773950.52,-0.007054115537553751,Flagged for Review
C1263700639,C1156488460,TRANSFER,1754395.0,52383.0,0.0,0.0,1754395.0,52383.0,1754395.0,33.4910468845449,1754395.0,-0.007054115537553751,Flagged for Review
C1601343417,C549689216,TRANSFER,1777461.23,41544.0,0.0,0.0,1777461.23,41544.0,1777461.23,42.78399879648574,1777461.23,-0.007054115537553751,Flagged for Review
C416786568,C108440108,TRANSFER,4494108.41,10975.0,0.0,541878.95,5035987.36,10975.0,4494108.41,409.44865251457725,8.293549908978918,-0.0070251693761707035,Flagged for Review
C1055222375,C1594442229,CASH_IN,448229.52,10381862.4,10830091.92,7970187.8,7521958.28,-448229.51999999955,-448229.51999999955,0.04317428410780284,0.05623825623804546,-0.00701058993473469,Flagged for Review
C1901222207,C1099049981,TRANSFER,4508687.33,30423.0,0.0,140316.03,4649003.37,30423.0,4508687.34,148.19508710228766,32.132146254805996,-0.0069391506606362174,Flagged for Review
C428382679,C65160751,TRANSFER,3657390.64,52142.0,0.0,2828.84,3660219.49,52142.0,3657390.6500000004,70.14154613275032,1292.4372544030757,-0.00691616279359597,Flagged for Review
C674211890,C1249998570,CASH_IN,498250.01,14317163.67,14815413.68,1715593.03,1217343.02,-498250.0099999998,-498250.01,0.03480088561417657,0.2904241920216987,-0.006906889039037578,Flagged for Review
C296784390,C178284655,CASH_IN,550871.07,2052125.61,2602996.68,9901480.25,9382282.59,-550871.0700000001,-519197.66000000015,0.26843912423122857,0.055635218215456396,-0.006905594050567232,Flagged for Review
C1183214495,C344610846,TRANSFER,1303793.78,0.0,0.0,2094408.59,4360700.09,0.0,2266291.5,1303793.78,0.6225113684663752,-0.006903124058858623,Flagged for Review
C822781867,C2069255486,TRANSFER,1878095.9,0.0,0.0,1969706.8,3847802.7,0.0,1878095.9000000001,1878095.9,0.9534895988125751,-0.0068976730048671,Flagged for Review
C710306245,C952737773,TRANSFER,1886744.6,0.0,0.0,2002088.28,3888832.88,0.0,1886744.5999999999,1886744.6,0.9423878439626828,-0.0068976730048671,Flagged for Review
C1254378883,C2078250226,TRANSFER,1386870.34,0.0,0.0,12191345.37,13468844.17,0.0,1277498.8000000007,1386870.34,0.11375858727242447,-0.006866640053228457,Flagged for Review
C674932275,C1720264643,TRANSFER,4280001.05,24746.0,0.0,517160.04,4797161.09,24746.0,4280001.05,172.95029902614456,8.275954139932892,-0.006862644132952123,Flagged for Review
C794825498,C1684494951,TRANSFER,1567435.42,0.0,0.0,8961510.85,10528946.27,0.0,1567435.42,1567435.42,0.1749074761308272,-0.006848535515963761,Flagged for Review
C652328092,C1360767589,TRANSFER,917526.58,0.0,0.0,23518631.92,24572532.95,0.0,1053901.0299999975,917526.58,0.03901275142653997,-0.0067972917491679885,Flagged for Review
C1244441107,C370224798,CASH_IN,62860.36,12749271.32,12812131.68,3892436.9,6490962.45,-62860.359999999404,2598525.5500000003,0.004930505712187972,0.016149354624257463,-0.006774128466880747,Flagged for Review
C194552063,C2127686580,TRANSFER,3958356.28,55940.0,0.0,777457.01,4735813.29,55940.0,3958356.2800000003,70.75948374179939,5.091408447898041,-0.0067689634819739775,Flagged for Review
C965105885,C2072344388,TRANSFER,1700383.29,50768.0,0.0,0.0,1700383.29,50768.0,1700383.29,33.49255037522898,1700383.29,-0.0067656608301848165,Flagged for Review
C264408911,C533447771,CASH_IN,355463.99,72371.0,427834.99,34614070.09,34258606.1,-355463.99,-355463.9900000021,4.911623141546454,0.010269349394809946,-0.006743078893463372,Flagged for Review
C2089098230,C1525055170,CASH_IN,395070.15,24424528.61,24819598.76,538191.24,143121.09,-395070.15000000224,-395070.15,0.016175138531153068,0.7340688338427177,-0.006713757515770191,Flagged for Review
C453159474,C992147268,CASH_IN,336250.41,3309507.77,3645758.18,27842376.15,27506125.75,-336250.41000000015,-336250.3999999985,0.10160130501784408,0.012076928927025903,-0.006711495887831931,Flagged for Review
C1499170822,C1152261957,CASH_IN,456611.17,25324900.33,25781511.49,1538518.45,1369207.56,-456611.16000000015,-169310.8899999999,0.01803012631915356,0.296786088729655,-0.006643670914011746,Flagged for Review
C227409236,C1198980643,TRANSFER,2516884.75,171622.49,0.0,4780209.7,7297094.45,171622.49,2516884.75,14.66515306267225,0.5265217179652771,-0.006587077955018006,Flagged for Review
C997471807,C808661312,CASH_IN,638860.69,7560112.76,8198973.45,1928281.43,1289420.74,-638860.6900000004,-638860.69,0.08450411068946666,0.33131074580189995,-0.006571791499502044,Flagged for Review
C391174455,C1505177735,TRANSFER,3324589.98,152040.0,0.0,358090.96,3682680.94,152040.0,3324589.98,21.866404325149137,9.28417934879074,-0.006567374861884079,Flagged for Review
C2067367009,C495643918,CASH_OUT,93929.92,0.0,0.0,9820013.1,19504926.26,0.0,9684913.160000002,93929.92,0.00956515123537348,-0.0064798105448888865,Flagged for Review
C330086265,C475207138,TRANSFER,1722923.67,45739.0,0.0,0.0,1722923.67,45739.0,1722923.67,37.667767162221246,1722923.67,-0.006477336203148498,Flagged for Review
C1354801666,C874426800,TRANSFER,1711630.05,39985.0,0.0,0.0,1711630.05,39985.0,1711630.05,42.805733256639826,1711630.05,-0.006477336203148498,Flagged for Review
C926548954,C1330197080,TRANSFER,794870.35,0.0,0.0,36618440.2,37413310.55,0.0,794870.349999994,794870.35,0.021706831966402763,-0.006426718956365596,Flagged for Review
C868992182,C1325038895,CASH_IN,219474.62,27777752.83,27997227.45,8838847.84,9094114.65,-219474.62000000104,255266.81000000052,0.007901093131690412,0.024830679195097537,-0.006396956292966327,Flagged for Review
C665839674,C1528787128,CASH_IN,508853.26,4215272.95,4724126.21,9553856.94,9045003.67,-508853.2599999998,-508853.26999999955,0.12071653373797923,0.053261547659143864,-0.006394501527509311,Flagged for Review
C749992467,C903060010,CASH_IN,497024.62,4599681.77,5096706.4,9500181.41,9003156.78,-497024.6300000008,-497024.6300000008,0.10805628232487868,0.05231737650393178,-0.006382905224595281,Flagged for Review
C1401463248,C580774504,TRANSFER,2054266.39,118263.02,0.0,7380567.78,9434834.17,118263.02,2054266.3899999997,17.370172179163195,0.2783344280411949,-0.006309248554548175,Flagged for Review
C596463209,C1178949826,CASH_IN,439996.04,2087545.32,2527541.36,14855247.46,14415251.42,-439996.0399999998,-439996.04000000097,0.21077186924407978,0.02961889470814007,-0.006304545979680887,Flagged for Review
C1563770011,C1167066016,TRANSFER,1714590.0,0.0,0.0,5994557.75,7709147.74,0.0,1714589.9900000002,1714590.0,0.2860243883672005,-0.006291139133514756,Flagged for Review
C892613538,C1728307764,TRANSFER,1772794.82,31395.0,0.0,0.0,1772794.82,31395.0,1772794.82,56.4656268314435,1772794.82,-0.006231885354023747,Flagged for Review
C1554409771,C592593207,TRANSFER,3373153.78,10195.0,0.0,2998332.98,6371486.76,10195.0,3373153.78,330.83108866222045,1.1250093560291106,-0.0062160717264575505,Flagged for Review
C1400023491,C1260818779,TRANSFER,1745249.95,15711.0,0.0,0.0,1745249.95,15711.0,1745249.95,111.07751718431771,1745249.95,-0.006198204937791552,Flagged for Review
C1969633374,C156688177,TRANSFER,1682631.54,44752.0,0.0,0.0,1682631.54,44752.0,1682631.54,37.59818425580408,1682631.54,-0.006189141597784276,Flagged for Review
C989358212,C797833945,CASH_IN,372622.62,50985.0,423607.62,30121991.13,29749368.5,-372622.62,-372622.62999999896,7.3083320911622796,0.01237045074548328,-0.0061356537786795284,Flagged for Review
C1003843320,C402714881,CASH_IN,300136.76,2542948.07,2843084.83,35980423.9,35680287.15,-300136.76000000024,-300136.75,0.11802704330212953,0.008341668027383413,-0.006126473117536335,Flagged for Review
C986267478,C1981578736,TRANSFER,1807470.99,0.0,0.0,3515302.17,5322773.15,0.0,1807470.9800000004,1807470.99,0.5141721503354716,-0.006121963701405608,Flagged for Review
C92328908,C1730964371,CASH_IN,141230.2,23900575.98,24041806.18,9744870.84,9545984.79,-141230.19999999925,-198886.05000000075,0.0059090707357475685,0.014492771410321596,-0.0061130354433739376,Flagged for Review
C1288998731,C590333606,TRANSFER,1803347.53,0.0,0.0,4290054.28,6093401.81,0.0,1803347.5299999993,1803347.53,0.42035531299727213,-0.006098841724026305,Flagged for Review
C481794342,C2049145129,CASH_IN,378289.88,25817477.64,26195767.52,1949008.43,1570718.55,-378289.87999999896,-378289.8799999999,0.014652471888323793,0.1940934067209721,-0.0060939073293562185,Flagged for Review
C778268065,C1642620361,TRANSFER,1810719.6,0.0,0.0,3017662.75,4828382.35,0.0,1810719.5999999996,1810719.6,0.6000402132278655,-0.006079227299967127,Flagged for Review
C930301075,C995495057,CASH_IN,615242.58,8805395.64,9420638.22,1592258.18,977015.6,-615242.5800000001,-615242.58,0.06987108078756574,0.3863960011836766,-0.006019891632396579,Flagged for Review
C959842236,C1101992059,TRANSFER,1428396.67,29089.38,0.0,16434091.56,17862488.23,29089.38,1428396.67,49.102028574394694,0.08691667427240046,-0.006009858998971662,Flagged for Review
C362907416,C2044636303,TRANSFER,1694796.09,0.0,0.0,7072786.07,8767582.16,0.0,1694796.0899999999,1694796.09,0.23962209991994005,-0.00600641466999885,Flagged for Review
C1181974428,C921681296,CASH_IN,73882.48,20742630.3,20816512.78,12863748.02,12789865.54,-73882.48000000045,-73882.48000000045,0.0035618663288875985,0.005743464046533458,-0.005984131737977516,Flagged for Review
C924215806,C1114203279,TRANSFER,1555486.27,0.0,0.0,8410921.31,9966407.58,0.0,1555486.2699999996,1555486.27,0.18493646863800361,-0.005983839573321381,Flagged for Review
C961412123,C824985636,CASH_IN,615914.34,9850001.99,10465916.33,2855694.47,2498201.16,-615914.3399999999,-357493.31000000006,0.06252935563829712,0.2156792789953895,-0.005981190947483617,Flagged for Review
C1704321347,C476137720,CASH_IN,54346.33,22827101.73,22881448.06,10661723.56,10607377.23,-54346.32999999821,-54346.330000000075,0.0023807808920304446,0.005097330145246221,-0.005965740543248277,Flagged for Review
C1267074288,C1396705699,TRANSFER,2860180.64,29835.86,0.0,4542036.21,7402216.85,29835.86,2860180.6399999997,95.86064485337934,0.629713167849631,-0.005931155340910044,Flagged for Review
C1433651588,C1379031360,TRANSFER,1465679.54,0.0,0.0,9825855.74,11086260.29,0.0,1260404.5499999989,1465679.54,0.14916557189699065,-0.005894155346494512,Flagged for Review
C655372114,C586086228,TRANSFER,4262938.5,8579.0,0.0,692947.13,4955885.63,8579.0,4262938.5,496.84597902097903,6.151886866337311,-0.005872182972527784,Flagged for Review
C1119861285,C1625953672,TRANSFER,3177442.18,49882.0,0.0,279816.09,3699141.81,49882.0,3419325.72,63.69789667822705,11.355425717564284,-0.005865227162701436,Flagged for Review
C852640525,C97730845,TRANSFER,785777.04,0.0,0.0,36167454.23,36953231.27,0.0,785777.0400000066,785777.04,0.02172608039473614,-0.005850505350667001,Flagged for Review
C1895917528,C269435823,TRANSFER,1359415.61,2843.92,0.0,18319725.62,19679141.23,2843.92,1359415.6099999994,477.8396615722059,0.0742050161663384,-0.005815539143060544,Flagged for Review
C1884550,C1796064354,TRANSFER,1278489.25,51651.0,0.0,0.0,1981418.33,51651.0,1981418.33,24.751979594207388,1278489.25,-0.005801306413605323,Flagged for Review
C1987576928,C766514161,TRANSFER,1820859.73,0.0,0.0,3134789.6,4955649.33,0.0,1820859.73,1820859.73,0.58085529859634,-0.005791212224134701,Flagged for Review
C126699485,C1370266994,CASH_IN,522856.64,12202198.89,12725055.53,845117.78,322261.14,-522856.63999999873,-522856.64,0.042849375089199594,0.6186782880389902,-0.0057834149963684744,Flagged for Review
C1189426707,C1079088036,TRANSFER,1606153.09,0.0,0.0,7851166.96,9457320.06,0.0,1606153.1000000006,1606153.09,0.20457505153156857,-0.005708624903987047,Flagged for Review
C2086680389,C64290049,TRANSFER,3712542.67,12258.0,0.0,1157099.64,4869642.31,12258.0,3712542.67,302.84221143649563,3.2084872669329787,-0.005695759180853299,Flagged for Review
C1135621434,C825702956,TRANSFER,1722944.56,31184.0,0.0,0.0,1722944.56,31184.0,1722944.56,55.24914413981081,1722944.56,-0.005655847431402239,Flagged for Review
C166029899,C1675375648,CASH_IN,413412.37,16078911.9,16492324.27,6714599.92,6675528.27,-413412.3699999992,-39071.65000000037,0.025711462744474473,0.06156916470919615,-0.005635836285406648,Flagged for Review
C2089376917,C234127228,CASH_IN,665781.55,0.0,665781.55,0.0,0.0,-665781.55,0.0,665781.55,665781.55,-0.005612833578516163,Flagged for Review
C798016849,C243274781,TRANSFER,1624504.53,13568.0,0.0,0.0,1125439.29,13568.0,1125439.29,119.7217576829538,1624504.53,-0.005537623065292929,Flagged for Review
C1485363987,C1085252849,CASH_IN,25096.04,27562036.57,27587132.61,9080218.47,9055122.43,-25096.039999999106,-25096.04000000097,0.0009105291993112975,0.002763814253930142,-0.005498252757732747,Flagged for Review
C579913706,C32948564,TRANSFER,3483157.73,605.0,0.0,2028289.04,5511446.77,605.0,3483157.7299999995,5747.785033003301,1.7172877947968428,-0.005467403277289451,Flagged for Review
C80517516,C1068636310,CASH_IN,420344.06,30078.0,450422.06,26738259.54,26563138.43,-420344.06,-175121.1099999994,13.974668705741546,0.01572069579362398,-0.005424860637404438,Flagged for Review
C2069775449,C139411548,CASH_IN,381121.46,18208418.68,18589540.14,3439857.61,3058736.15,-381121.4600000009,-381121.45999999996,0.020931056439709654,0.11079567598855466,-0.0054042101105679086,Flagged for Review
C1252076523,C987813404,CASH_IN,536278.72,9413987.03,9950265.75,4911329.9,4375051.18,-536278.7200000007,-536278.7200000007,0.05696615698798589,0.1091921377156648,-0.005384908242478503,Flagged for Review
C745065978,C672249309,CASH_IN,433315.74,16619525.8,17052841.55,1557885.45,1124569.71,-433315.75,-433315.74,0.02607268818267437,0.27814333965097393,-0.005379120291036932,Flagged for Review
C1196444233,C701942093,CASH_IN,537918.73,2435186.0,2973104.72,8706515.23,8168596.5,-537918.7200000002,-537918.7300000004,0.22089421880126658,0.06178346376320945,-0.005375567697742056,Flagged for Review
C1878078458,C368630426,TRANSFER,1699349.12,33725.0,0.0,0.0,1699349.12,33725.0,1699349.12,50.38691573266916,1699349.12,-0.005368023281190792,Flagged for Review
C1294272243,C2146503445,TRANSFER,1760581.31,21739.0,0.0,0.0,1760581.31,21739.0,1760581.31,80.9835009199632,1760581.31,-0.005334388409554136,Flagged for Review
C1784640722,C502911038,TRANSFER,1805900.42,0.0,0.0,3595154.08,5401054.5,0.0,1805900.42,1805900.42,0.5023150266997661,-0.005307480413647925,Flagged for Review
C949251808,C1582091140,TRANSFER,1795663.8,0.0,0.0,4551821.29,6347485.1,0.0,1795663.8099999996,1795663.8,0.39449338871267753,-0.0053038829105188645,Flagged for Review
C7041710,C1768048876,TRANSFER,1342888.59,638.0,0.0,19350051.86,20692940.45,638.0,1342888.5899999999,2101.547089201878,0.06939973754676348,-0.005282556880435996,Flagged for Review
C399091760,C271378228,TRANSFER,3099244.94,208491.0,0.0,150939.39,3250184.34,208491.0,3099244.9499999997,14.865054486503078,20.532906666002386,-0.0052763086848184315,Flagged for Review
C1815165211,C1775875807,TRANSFER,1386033.01,0.0,0.0,12251437.46,13637470.47,0.0,1386033.0099999998,1386033.01,0.11313226724562105,-0.005095697939041299,Flagged for Review
C513239542,C725407598,TRANSFER,3826840.72,35207.0,0.0,882048.63,4708889.35,35207.0,3826840.7199999997,108.69236309929562,4.338577546934633,-0.005083622873111815,Flagged for Review
C1508046172,C1196413836,TRANSFER,1761668.96,11312.0,0.0,0.0,1761668.96,11312.0,1761668.96,155.72076018739503,1761668.96,-0.005046709223163304,Flagged for Review
C1653136839,C1005162573,TRANSFER,1761139.97,11191.0,0.0,0.0,1761139.97,11191.0,1761139.97,157.35703806290206,1761139.97,-0.005046709223163304,Flagged for Review
C265727052,C588764416,TRANSFER,1776800.33,9449.0,0.0,0.0,1776800.33,9449.0,1776800.33,188.02119894179896,1776800.33,-0.005046709223163304,Flagged for Review
C874523118,C32964088,TRANSFER,3309372.59,140696.0,0.0,277029.83,3586402.42,140696.0,3309372.59,23.5212733036241,11.945863895365003,-0.004992635793159006,Flagged for Review
C340744780,C12335489,CASH_IN,466127.49,16115607.89,16581735.39,2095346.94,1629219.44,-466127.5,-466127.5,0.028923976325166325,0.22245827583174563,-0.004987346289844652,Flagged for Review
C2063608023,C222514560,TRANSFER,886599.39,0.0,0.0,26367561.82,27254161.21,0.0,886599.3900000006,886599.39,0.03362462416615568,-0.004974993466035693,Flagged for Review
C877675185,C1193495878,CASH_IN,65196.92,6876106.64,6941303.56,6871658.36,10414709.38,-65196.919999999925,3543051.0200000005,0.009481660761203558,0.009487798591925545,-0.004971812687036947,Flagged for Review
C954397456,C1233092227,TRANSFER,1979722.22,362144.02,0.0,5704986.96,7684709.18,362144.02,1979722.2199999997,5.4666559269543455,0.3470160206963872,-0.004872852320046528,Flagged for Review
C1774928535,C1508466053,TRANSFER,3789783.3,56908.0,0.0,252748.1,4042531.4,56908.0,3789783.3,66.59374264176141,14.994250424630591,-0.004868258035199635,Flagged for Review
C992397992,C625006133,CASH_IN,102487.97,31930810.4,32033298.36,8205798.74,8103310.77,-102487.9600000009,-102487.97000000067,0.0032096888712323797,0.012489699145399812,-0.0048102609772385785,Flagged for Review
C457651699,C2110474884,TRANSFER,4244524.75,3061.0,0.0,462850.08,4707374.83,3061.0,4244524.75,1386.1935826257347,9.170389642387784,-0.004775541186728849,Flagged for Review
C356326817,C1068553455,TRANSFER,1720120.56,36922.0,0.0,0.0,1376026.69,36922.0,1376026.69,46.58669555561574,1720120.56,-0.004773960520418896,Flagged for Review
C318659284,C310737318,TRANSFER,852744.67,0.0,0.0,4633838.86,7069734.55,0.0,2435895.6899999995,852744.67,0.18402549413954067,-0.004755483538901761,Flagged for Review
C679430556,C801273225,CASH_IN,342879.96,10476919.96,10819799.92,14015601.14,13672721.18,-342879.95999999903,-342879.9600000009,0.03272716872725171,0.024464161908637056,-0.004720992990671968,Flagged for Review
C1362907731,C2008633898,CASH_IN,395955.99,20764401.54,21160357.53,421781.45,25825.46,-395955.9900000021,-395955.99,0.01906898063824571,0.9387682915683191,-0.004676159725852114,Flagged for Review
C1945976072,C384735911,TRANSFER,1103138.06,0.0,0.0,4961131.5,6809092.98,0.0,1847961.4800000004,1103138.06,0.22235609712096988,-0.004636995054918325,Flagged for Review
C975415534,C718985478,TRANSFER,2336832.78,147958.78,0.0,5069347.06,7307970.46,147958.78,2238623.4000000004,15.793702721104342,0.46097303880925466,-0.0046144362963567165,Flagged for Review
C1110477548,C360320723,TRANSFER,4311759.39,23633.0,0.0,214132.13,4525891.52,23633.0,4311759.39,182.43883346026908,20.1358817759774,-0.004601969811506179,Flagged for Review
C412319822,C198910546,TRANSFER,673375.16,0.0,0.0,3390714.85,8124319.52,0.0,4733604.67,673375.16,0.1985938043142129,-0.004557089249582091,Flagged for Review
C2124960693,C1069928634,CASH_IN,572851.17,10942105.19,11514956.36,917933.83,345082.67,-572851.1699999999,-572851.1599999999,0.05235291634470969,0.6240651855426382,-0.004523886029480617,Flagged for Review
C578168294,C888594278,CASH_IN,645604.14,6868766.66,7514370.8,820894.07,175289.93,-645604.1399999997,-645604.1399999999,0.09399126189107407,0.7864636585038817,-0.004521372929588652,Flagged for Review
C1904379201,C786583473,CASH_IN,220005.25,19207541.81,19427547.05,9410969.25,9190964.0,-220005.2400000021,-220005.25,0.011454106971218564,0.02337753113181927,-0.004515520207263868,Flagged for Review
C360702161,C166556187,TRANSFER,1703749.51,10791.0,0.0,0.0,1703749.51,10791.0,1703749.51,157.871526130467,1703749.51,-0.004471739983699874,Flagged for Review
C709031735,C84356425,TRANSFER,1719435.25,18266.0,0.0,0.0,1719435.25,18266.0,1719435.25,94.12794930749439,1719435.25,-0.004471739983699874,Flagged for Review
C444786377,C1245163596,TRANSFER,1701196.98,11275.0,0.0,0.0,1701196.98,11275.0,1701196.98,150.8688346931536,1701196.98,-0.004471739983699874,Flagged for Review
C997900616,C1391106350,TRANSFER,1686433.17,21082.0,0.0,0.0,1686433.17,21082.0,1686433.17,79.99018972631978,1686433.17,-0.004471739983699874,Flagged for Review
C1782247857,C1791116897,CASH_IN,297131.08,23330397.83,23627528.91,1341131.72,717672.21,-297131.08000000194,-623459.51,0.012735790852316091,0.22155233077901493,-0.004470668832678881,Flagged for Review
C2136719306,C1762403537,CASH_IN,287359.94,30967247.66,31254607.6,5392802.19,5105442.25,-287359.94000000134,-287359.9400000004,0.009279479205757765,0.053285819985579706,-0.004455565966199004,Flagged for Review
C1567104410,C446798249,TRANSFER,1774946.68,387.0,0.0,0.0,1774946.68,387.0,1774946.68,4574.604845360825,1774946.68,-0.004430282940425356,Flagged for Review
C130809987,C515056759,TRANSFER,1755511.21,892.0,0.0,0.0,1755511.21,892.0,1755511.21,1965.858017917133,1755511.21,-0.004430282940425356,Flagged for Review
C1509723926,C2130882745,TRANSFER,780797.8,0.0,0.0,33941802.1,34722599.9,0.0,780797.799999997,780797.8,0.023004016542656804,-0.00441224345927127,Flagged for Review
C869700070,C1319618516,TRANSFER,796528.54,0.0,0.0,31360841.81,32157370.35,0.0,796528.5400000028,796528.54,0.02539882441380089,-0.00441224345927127,Flagged for Review
C384437102,C1012183709,CASH_IN,427546.86,17227269.29,17654816.15,1525462.14,1097915.28,-427546.8599999994,-427546.85999999987,0.024818027046814274,0.2802734781254695,-0.004392704567868,Flagged for Review
C131409049,C935324559,CASH_IN,218496.64,4237316.15,4455812.79,143212565.46,142994068.82,-218496.63999999966,-218496.6400000155,0.05156485395481903,0.0015256806396317687,-0.004359268015083129,Flagged for Review
